prompt_num	longest_match_count	matching_prompt_num
4006	1	0
4007	1	0
4008	1	0
4009	1	0
4010	1	0
4011	2	3774
4012	1	0
4013	1	0
4014	1	0
4015	1	0
4016	15	2713
4017	13	3647
4018	10	3914
4019	1	0
4020	10	2786
4021	25	2391
4022	1	0
4023	1	0
4024	1	0
4025	1	0
4026	1	0
4027	1	0
4028	45	3480
4029	1	0
4030	1	0
4031	1	0
4032	1	0
4033	1	0
4034	1	0
4035	1	0
4036	27	3683
4037	1	0
4038	2	3275
4039	1	0
4040	1	0
4041	1	0
4042	1	0
4043	1	0
4044	1	0
4045	1	0
4046	1	0
4047	1	0
4048	19	3195
4049	99	2118
4050	3	1064
4051	4	1980
4052	54	3619
4053	8	3895
4054	1	0
4055	3	3152
4056	1	0
4057	1	0
4058	1	0
4059	1	0
4060	1	0
4061	1	0
4062	2	3395
4063	1	0
4064	2	3771
4065	3	3673
4066	1	0
4067	18	3857
4068	3	3835
4069	11	3570
4070	1	0
4071	34	3692
4072	1	0
4073	4	3649
4074	41	1339
4075	16	3524
4076	1	0
4077	5	2928
4078	1	0
4079	1	0
4080	40	3799
4081	18	3531
4082	31	2583
4083	1	0
4084	11	3670
4085	5	3514
4086	1	0
4087	1	0
4088	1	0
4089	4	3864
4090	1	0
4091	1	0
4092	1	0
4093	1	0
4094	1	0
4095	1	0
4096	33	3785
4097	29	3451
4098	55	3215
4099	1	0
4100	24	3225
4101	104	2765
4102	2	3588
4103	1	0
4104	1	0
4105	2	3262
4106	1	0
4107	7	3828
4108	1	0
4109	1	0
4110	4	2664
4111	1	0
4112	2	3582
4113	1	0
4114	6	3805
4115	1	0
4116	56	3674
4117	3	3819
4118	15	3866
4119	1	0
4120	1	0
4121	2	2568
4122	1	0
4123	2	3926
4124	48	3846
4125	14	3868
4126	1	0
4127	1	0
4128	32	3947
4129	2	3935
4130	1	0
4131	3	3713
4132	17	3651
4133	1	0
4134	11	3546
4135	1	0
4136	1	0
4137	1	0
4138	1	0
4139	1	0
4140	19	3675
4141	1	0
4142	1	0
4143	40	3810
4144	1	0
4145	2	3764
4146	1	0
4147	22	3945
4148	9	4053
4149	1	0
4150	1	0
4151	15	3992
4152	1	0
4153	46	3701
4154	1	0
4155	1	0
4156	1	0
4157	1	0
4158	22	67
4159	11	4018
4160	17	3768
4161	1	0
4162	6	3812
4163	8	2207
4164	9	3616
4165	1	0
4166	1	0
4167	6	1140
4168	1	0
4169	154	1540
4170	1	0
4171	1	0
4172	33	3794
4173	11	4023
4174	1	0
4175	1	0
4176	1	0
4177	48	3865
4178	29	3451
4179	19	4081
4180	1	0
4181	36	3972
4182	1	0
4183	1	0
4184	1	0
4185	1	0
4186	8	3443
4187	1	0
4188	17	4014
4189	1	0
4190	3	2556
4191	1	0
4192	1	0
4193	1	0
4194	45	4041
4195	1	0
4196	1	0
4197	4	3544
4198	1	0
4199	1	0
4200	1	0
4201	1	0
4202	1	0
4203	3	4011
4204	1	0
4205	2	2470
4206	1	0
4207	29	3909
4208	1	0
4209	1	0
4210	54	4190
4211	1	0
4212	1	0
4213	1	0
4214	1	0
4215	1	0
4216	1	0
4217	11	3175
4218	5	3874
4219	1	0
4220	1	0
4221	29	4036
4222	1	0
4223	1	0
4224	1	0
4225	1	0
4226	49	1268
4227	1	0
4228	1	0
4229	1	0
4230	12	4069
4231	1	0
4232	1	0
4233	1	0
4234	1	0
4235	1	0
4236	37	3565
4237	13	3872
4238	1	0
4239	1	0
4240	1	0
4241	1	0
4242	76	3093
4243	1	0
4244	1	0
4245	87	3089
4246	1	0
4247	2	3568
4248	2	3966
4249	7	4057
4250	1	0
4251	1	0
4252	1	0
4253	1	0
4254	57	3663
4255	1	0
4256	7	3228
4257	1	0
4258	3	3673
4259	10	3806
4260	2	4152
4261	1	0
4262	67	2638
4263	1	0
4264	3	3153
4265	32	3312
4266	33	3471
4267	1	0
4268	1	0
4269	128	3622
4270	55	4210
4271	1	0
4272	1	0
4273	1	0
4274	2	3487
4275	1	0
4276	1	0
4277	12	3867
4278	1	0
4279	16	3409
4280	24	3988
4281	55	3490
4282	31	3657
4283	1	0
4284	3	3868
4285	16	3986
4286	1	0
4287	1	0
4288	24	3816
4289	14	3912
4290	1	0
4291	12	497
4292	33	3856
4293	1	0
4294	1	0
4295	1	0
4296	1	0
4297	2	984
4298	1	0
4299	1	0
4300	2	3935
4301	1	0
4302	53	3953
4303	1	0
4304	1	0
4305	1	0
4306	4	3888
4307	1	0
4308	4	3740
4309	20	4055
4310	1	0
4311	1	0
4312	1	0
4313	1	0
4314	1	0
4315	1	0
4316	30	4178
4317	1	0
4318	80	4242
4319	1	0
4320	32	3947
4321	1	0
4322	1	0
4323	17	3680
4324	1	0
4325	1	0
4326	21	3446
4327	1	0
4328	1	0
4329	13	3901
4330	8	3923
4331	1	0
4332	1	0
4333	8	3091
4334	1	0
4335	1	0
4336	1	0
4337	1	0
4338	18	3509
4339	1	0
4340	8	4077
4341	5	3602
4342	6	4005
4343	1	0
4344	2	3055
4345	18	3712
4346	4	3544
4347	106	4101
4348	1	0
4349	2	4104
4350	7	3936
4351	1	0
4352	1	0
4353	1	0
4354	5	1892
4355	10	2855
4356	1	0
4357	1	0
4358	1	0
4359	2	4139
4360	12	3965
4361	1	0
4362	1	0
4363	2	1651
4364	75	3154
4365	1	0
4366	1	0
4367	1	0
4368	1	0
4369	3	2935
4370	27	2672
4371	16	3899
4372	1	0
4373	1	0
4374	41	935
4375	3	2977
4376	27	4201
4377	1	0
4378	1	0
4379	1	0
4380	33	4246
4381	1	0
4382	1	0
4383	1	0
4384	1	0
4385	5	1691
4386	2	4240
4387	1	0
4388	11	1466
4389	16	3703
4390	1	0
4391	1	0
4392	3	434
4393	14	2347
4394	1	0
4395	31	4221
4396	23	2412
4397	1	0
4398	11	4243
4399	1	0
4400	1	0
4401	1	0
4402	4	4056
4403	1	0
4404	7	4162
4405	1	0
4406	34	4183
4407	1	0
4408	1	0
4409	16	3892
4410	1	0
4411	42	4143
4412	43	2585
4413	10	523
4414	1	0
4415	1	0
4416	49	3209
4417	1	0
4418	1	0
4419	4	3878
4420	2	4401
4421	1	0
4422	1	0
4423	88	4245
4424	1	0
4425	1	0
4426	1	0
4427	1	0
4428	1	0
4429	9	3494
4430	1	0
4431	1	0
4432	4	4203
4433	1	0
4434	1	0
4435	12	2105
4436	7	3310
4437	7	4162
4438	1	0
4439	50	3008
4440	1	0
4441	1	0
4442	5	4131
4443	1	0
4444	1	0
4445	1	0
4446	13	3647
4447	1	0
4448	12	4217
4449	18	4323
4450	1	0
4451	1	0
4452	16	3332
4453	36	3972
4454	31	3657
4455	82	3607
4456	10	3985
4457	2	3041
4458	17	4223
4459	1	0
4460	1	0
4461	1	0
4462	1	0
4463	1	0
4464	1	0
4465	11	4202
4466	1	0
4467	1	0
4468	12	4261
4469	2	3790
4470	1	0
4471	1	0
4472	1	0
4473	1	0
4474	1	0
4475	12	4284
4476	9	4163
4477	34	3692
4478	1	0
4479	17	3685
4480	1	0
4481	1	0
4482	1	0
4483	1	0
4484	1	0
4485	1	0
4486	1	0
4487	1	0
4488	1	0
4489	5	3708
4490	1	0
4491	30	4207
4492	1	0
4493	11	4135
4494	7	3626
4495	1	0
4496	1	0
4497	1	0
4498	13	3183
4499	1	0
4500	3	3042
4501	1	0
4502	11	3670
4503	1	0
4504	115	3352
4505	1	0
4506	59	4106
4507	1	0
4508	1	0
4509	1	0
4510	1	0
4511	1	0
4512	2	4321
4513	25	2387
4514	24	2557
4515	4	4087
4516	14	2717
4517	1	0
4518	1	0
4519	68	4262
4520	1	0
4521	2	4303
4522	31	4357
4523	1	0
4524	1	0
4525	3	4219
4526	1	0
4527	1	0
4528	1	0
4529	1	0
4530	1	0
4531	1	0
4532	1	0
4533	12	4095
4534	48	3873
4535	1	0
4536	8	4275
4537	1	0
4538	1	0
4539	1	0
4540	1	0
4541	1	0
4542	1	0
4543	20	4393
4544	1	0
4545	2	4198
4546	10	3826
4547	6	3891
4548	2	4415
4549	1	0
4550	1	0
4551	1	0
4552	20	4251
4553	18	4332
4554	1	0
4555	1	0
4556	17	4409
4557	7	4162
4558	1	0
4559	4	3257
4560	4	4294
4561	1	0
4562	1	0
4563	3	4260
4564	1	0
4565	3	4070
4566	1	0
4567	20	4179
4568	1	0
4569	1	0
4570	1	0
4571	1	0
4572	63	3551
4573	1	0
4574	4	2807
4575	19	4338
4576	8	4184
4577	2	4233
4578	20	4079
4579	4	4344
4580	28	4250
4581	1	0
4582	9	2927
4583	3	4102
4584	1	0
4585	22	4542
4586	12	4398
4587	1	0
4588	1	0
4589	5	4271
4590	1	0
4591	7	4108
4592	6	4157
4593	24	3157
4594	1	0
4595	1	0
4596	1	0
4597	1	0
4598	1	0
4599	1	0
4600	9	3943
4601	1	0
4602	9	3968
4603	8	4256
4604	1	0
4605	1	0
4606	4	3888
4607	1	0
4608	1	0
4609	1	0
4610	1	0
4611	4	4500
4612	1	0
4613	35	4433
4614	1	0
4615	1	0
4616	22	4464
4617	65	4387
4618	1	0
4619	8	2570
4620	145	3695
4621	1	0
4622	26	3773
4623	2	1379
4624	1	0
4625	1	0
4626	4	4203
4627	5	2790
4628	5	4368
4629	2	4443
4630	1	0
4631	1	0
4632	1	0
4633	1	0
4634	1	0
4635	1	0
4636	1	0
4637	108	4347
4638	23	3242
4639	1	0
4640	1	0
4641	19	4449
4642	13	3958
4643	2	4324
4644	1	0
4645	64	3858
4646	15	4379
4647	1	0
4648	14	4361
4649	1	0
4650	43	4380
4651	1	0
4652	15	4314
4653	1	0
4654	25	4593
4655	1	0
4656	1	0
4657	1	0
4658	1	0
4659	25	4280
4660	1	0
4661	84	3468
4662	1	0
4663	1	0
4664	20	3217
4665	27	3854
4666	1	0
4667	18	4556
4668	1	0
4669	3	4105
4670	4	4055
4671	1	0
4672	4	3878
4673	1	0
4674	1	0
4675	1	0
4676	1	0
4677	7	4162
4678	2	4235
4679	4	4331
4680	1	0
4681	1	0
4682	1	0
4683	1	0
4684	1	0
4685	2	3790
4686	1	0
4687	1	0
4688	1	0
4689	1	0
4690	1	0
4691	1	0
4692	28	4370
4693	1	0
4694	56	4281
4695	19	4132
4696	1	0
4697	35	4406
4698	1	0
4699	1	0
4700	1	0
4701	1	0
4702	1	0
4703	12	3965
4704	1	0
4705	1	0
4706	1	0
4707	1	0
4708	2	4171
4709	1	0
4710	1	0
4711	36	4076
4712	1	0
4713	1	0
4714	1	0
4715	1	0
4716	14	2591
4717	1	0
4718	5	3294
4719	1	0
4720	1	0
4721	2	4651
4722	1	0
4723	2	4634
4724	2	1230
4725	1	0
4726	1	0
4727	5	4626
4728	195	3290
4729	4	2312
4730	1	0
4731	1	0
4732	1	0
4733	1	0
4734	1	0
4735	1	0
4736	13	4130
4737	3	4496
4738	2	4351
4739	5	4348
4740	1	0
4741	1	0
4742	1	0
4743	4	4375
4744	1	0
4745	23	3869
4746	1	0
4747	7	4341
4748	20	4448
4749	1	0
4750	1	0
4751	1	0
4752	1	0
4753	14	3850
4754	1	0
4755	1	0
4756	1	0
4757	1	0
4758	1	0
4759	1	0
4760	1	0
4761	41	3931
4762	1	0
4763	10	4621
4764	11	3981
4765	2	4405
4766	1	0
4767	1	0
4768	1	0
4769	1	0
4770	1	0
4771	1	0
4772	37	3347
4773	1	0
4774	1	0
4775	1	0
4776	24	3816
4777	1	0
4778	1	0
4779	1	0
4780	44	3843
4781	49	3209
4782	1	0
4783	4	4704
4784	18	2545
4785	1	0
4786	1	0
4787	4	3773
4788	15	2713
4789	1	0
4790	1	0
4791	1	0
4792	1	0
4793	22	4464
4794	1	0
4795	15	4648
4796	1	0
4797	20	4575
4798	1	0
4799	1	0
4800	2	4443
4801	3	2346
4802	18	4389
4803	1	0
4804	22	3929
4805	1	0
4806	1	0
4807	1	0
4808	1	0
4809	231	2755
4810	1	0
4811	1	0
4812	1	0
4813	1	0
4814	1	0
4815	1	0
4816	1	0
4817	1	0
4818	1	0
4819	3	4102
4820	1	0
4821	50	2773
4822	1	0
4823	1	0
4824	1	0
4825	1	0
4826	1	0
4827	1	0
4828	1	0
4829	2	3582
4830	3	4146
4831	1	0
4832	1	0
4833	1	0
4834	3	2513
4835	1	0
4836	1	0
4837	7	4442
4838	1	0
4839	7	4162
4840	5	4579
4841	1	0
4842	1	0
4843	1	0
4844	1	0
4845	11	2566
4846	1	0
4847	1	0
4848	2	4485
4849	1	0
4850	1	0
4851	12	4261
4852	9	4099
4853	95	4605
4854	1	0
4855	1	0
4856	30	4207
4857	1	0
4858	1	0
4859	1	0
4860	1	0
4861	1	0
4862	1	0
4863	12	4568
4864	1	0
4865	1	0
4866	1	0
4867	1	0
4868	7	4581
4869	85	4661
4870	1	0
4871	16	3603
4872	1	0
4873	7	4550
4874	1	0
4875	1	0
4876	2	4324
4877	1	0
4878	1	0
4879	6	4385
4880	1	0
4881	1	0
4882	1	0
4883	1	0
4884	1	0
4885	29	4665
4886	1	0
4887	109	4637
4888	4	416
4889	1	0
4890	1	0
4891	25	4280
4892	1	0
4893	1	0
4894	49	3060
4895	1	0
4896	1	0
4897	1	0
4898	1	0
4899	13	4759
4900	1	0
4901	1	0
4902	70	3638
4903	1	0
4904	1	0
4905	3	4685
4906	1	0
4907	12	1079
4908	1	0
4909	1	0
4910	1	0
4911	1	0
4912	1	0
4913	1	0
4914	1	0
4915	1	0
4916	1	0
4917	1	0
4918	2	1561
4919	8	4382
4920	1	0
4921	1	0
4922	1	0
4923	1	0
4924	6	3302
4925	1	0
4926	1	0
4927	1	0
4928	1	0
4929	1	0
4930	1	0
4931	1	0
4932	1	0
4933	1	0
4934	1	0
4935	3	4062
4936	1	0
4937	17	3569
4938	1	0
4939	1	0
4940	1	0
4941	1	0
4942	5	4000
4943	1	0
4944	1	0
4945	1	0
4946	21	4664
4947	1	0
4948	10	4470
4949	1	0
4950	1	0
4951	1	0
4952	1	0
4953	1	0
4954	1	0
4955	1	0
4956	1	0
4957	1	0
4958	1	0
4959	1	0
4960	1	0
4961	1	0
4962	1	0
4963	17	4373
4964	8	3485
4965	1	0
4966	61	4838
4967	1	0
4968	17	3924
4969	1	0
4970	21	3286
4971	1	0
4972	20	4048
4973	1	0
4974	27	4201
4975	1	0
4976	1	0
4977	1	0
4978	30	1297
4979	30	4580
4980	1	0
4981	1	0
4982	3	4746
4983	1	0
4984	1	0
4985	3	3061
4986	1	0
4987	1	0
4988	1	0
4989	1	0
4990	1	0
4991	1	0
4992	1	0
4993	1	0
4994	1	0
4995	1	0
4996	20	4393
4997	1	0
4998	7	4806
4999	1	0
5000	44	4412
5001	1	0
5002	2	4773
5003	1	0
5004	3	4829
5005	1	0
5006	3	4569
5007	1	0
5008	1	0
5009	1	0
5010	1	0
5011	21	4972
5012	14	4713
5013	1	0
5014	11	4683
5015	5	4790
5016	1	0
5017	10	3600
5018	12	2766
5019	1	0
5020	37	3565
5021	8	4249
5022	1	0
5023	1	0
5024	1	0
5025	100	4255
5026	7	2997
5027	1	0
5028	1	0
5029	1	0
5030	17	4353
5031	3	1998
5032	16	4988
5033	54	965
5034	1	0
5035	5	3736
5036	76	4588
5037	19	3586
5038	12	4672
5039	7	4980
5040	1	0
5041	1	0
5042	2	4566
5043	1	0
5044	1	0
5045	1	0
5046	1	0
5047	1	0
5048	1	0
5049	1	0
5050	1	0
5051	63	4886
5052	1	0
5053	57	4694
5054	1	0
5055	1	0
5056	1	0
5057	13	4339
5058	1	0
5059	54	965
5060	1	0
5061	1	0
5062	1	0
5063	1	0
5064	1	0
5065	1	0
5066	1	0
5067	13	3786
5068	1	0
5069	1	0
5070	1	0
5071	13	4875
5072	2	3821
5073	18	4556
5074	1	0
5075	1	0
5076	1	0
5077	2	4480
5078	1	0
5079	53	4010
5080	1	0
5081	2	4824
5082	1	0
5083	1	0
5084	1	0
5085	1	0
5086	31	3910
5087	1	0
5088	1	0
5089	81	4222
5090	2	3906
5091	1	0
5092	7	4798
5093	1	0
5094	1	0
5095	49	3209
5096	1	0
5097	2	4653
5098	1	0
5099	3	405
5100	1	0
5101	1	0
5102	96	4853
5103	51	4439
5104	45	4411
5105	2	4953
5106	63	4886
5107	10	4582
5108	1	0
5109	7	4739
5110	14	3478
5111	3	3297
5112	178	3963
5113	3	3802
5114	1	0
5115	1	0
5116	1	0
5117	1	0
5118	1	0
5119	1	0
5120	1	0
5121	9	4893
5122	1	0
5123	1	0
5124	1	0
5125	1	0
5126	1	0
5127	1	0
5128	1	0
5129	54	4142
5130	1	0
5131	9	4815
5132	24	4422
5133	1	0
5134	1	0
5135	1	0
5136	1	0
5137	2	4858
5138	1	0
5139	1	0
5140	6	4698
5141	1	0
5142	11	4259
5143	1	0
5144	4	962
5145	9	5039
5146	2	5019
5147	1	0
5148	1	0
5149	2	2553
5150	1	0
5151	1	0
5152	2	5034
5153	1	0
5154	1	0
5155	1	0
5156	8	4873
5157	1	0
5158	1	0
5159	1	0
5160	1	0
5161	1	0
5162	1	0
5163	2	4063
5164	1	0
5165	1	0
5166	21	4797
5167	1	0
5168	1	0
5169	14	3741
5170	1	0
5171	12	4538
5172	21	4972
5173	1	0
5174	1	0
5175	14	4899
5176	1	0
5177	25	4660
5178	3	4721
5179	23	4141
5180	1	0
5181	1	0
5182	1	0
5183	1	0
5184	1	0
5185	1	0
5186	63	4886
5187	1	0
5188	1	0
5189	4	5006
5190	59	4421
5191	62	4966
5192	53	4232
5193	1	0
5194	20	4247
5195	8	4836
5196	17	4767
5197	1	0
5198	1	0
5199	1	0
5200	35	4984
5201	35	4406
5202	1	0
5203	5	4819
5204	2	4706
5205	1	0
5206	1	0
5207	1	0
5208	1	0
5209	11	3847
5210	45	5000
5211	40	4655
5212	1	0
5213	2	4812
5214	14	4329
5215	2	4789
5216	5	4910
5217	16	4898
5218	3	3381
5219	1	0
5220	20	4710
5221	19	4449
5222	1	0
5223	10	4929
5224	1	0
5225	1	0
5226	2	3662
5227	2	4443
5228	1	0
5229	1	0
5230	12	5029
5231	22	5172
5232	12	5049
5233	9	4934
5234	12	3927
5235	1	0
5236	1	0
5237	20	4448
5238	1	0
5239	9	5119
5240	1	0
5241	1	0
5242	4	4774
5243	26	4756
5244	3	4545
5245	3	4848
5246	1	0
5247	1	0
5248	17	2810
5249	13	5038
5250	1	0
5251	2	5074
5252	18	4134
5253	1	0
5254	1	0
5255	4	4119
5256	7	4940
5257	1	0
5258	16	4716
5259	1	0
5260	1	0
5261	78	3268
5262	49	3865
5263	1	0
5264	11	4218
5265	1	0
5266	1	0
5267	16	3144
5268	1	0
5269	1	0
5270	25	4745
5271	9	4337
5272	1	0
5273	44	4944
5274	9	4603
5275	1	0
5276	4	4290
5277	1	0
5278	1	0
5279	1	0
5280	8	4837
5281	1	0
5282	12	5044
5283	1	0
5284	18	4602
5285	1	0
5286	1	0
5287	2	4139
5288	1	0
5289	1	0
5290	57	4705
5291	1	0
5292	1	0
5293	1	0
5294	1	0
5295	1	0
5296	1	0
5297	10	2148
5298	1	0
5299	19	4802
5300	145	381
5301	16	4788
5302	2	5125
5303	1	0
5304	1	0
5305	1	0
5306	1	0
5307	18	4479
5308	1	0
5309	58	5053
5310	1	0
5311	1	0
5312	5	4910
5313	1	0
5314	1	0
5315	4	3816
5316	1	0
5317	31	4979
5318	5	2602
5319	1	0
5320	1	0
5321	1	0
5322	2	3916
5323	1	0
5324	5	4346
5325	8	5109
5326	1	0
5327	1	0
5328	37	5164
5329	2	3275
5330	2	3406
5331	1	0
5332	1	0
5333	1	0
5334	1	0
5335	20	5123
5336	1	0
5337	1	0
5338	1	0
5339	1	0
5340	1	0
5341	1	0
5342	1	0
5343	10	3561
5344	1	0
5345	1	0
5346	1	0
5347	4	4708
5348	1	0
5349	16	4988
5350	1	0
5351	145	381
5352	1	0
5353	1	0
5354	3	4205
5355	2	4983
5356	2	2553
5357	1	0
5358	8	5092
5359	1	0
5360	2	5068
5361	1	0
5362	111	4887
5363	1	0
5364	1	0
5365	1	0
5366	1	0
5367	1	0
5368	1	0
5369	1	0
5370	8	3892
5371	51	4821
5372	1	0
5373	1	0
5374	1	0
5375	1	0
5376	1	0
5377	1	0
5378	1	0
5379	49	3921
5380	1	0
5381	11	3274
5382	1	0
5383	1	0
5384	1	0
5385	1	0
5386	1	0
5387	20	4393
5388	9	4750
5389	1	0
5390	1	0
5391	7	4942
5392	1	0
5393	85	3787
5394	8	4873
5395	1	0
5396	3	4724
5397	1	0
5398	64	5186
5399	25	4365
5400	1	0
5401	1	0
5402	7	4547
5403	2	5157
5404	18	4937
5405	1	0
5406	63	5191
5407	1	0
5408	1	0
5409	9	5090
5410	1	0
5411	1	0
5412	4	5128
5413	1	0
5414	1	0
5415	20	4393
5416	32	4454
5417	1	0
5418	21	1667
5419	1	0
5420	1	0
5421	1	0
5422	6	2236
5423	11	4505
5424	11	5295
5425	2	5346
5426	1	0
5427	1	0
5428	1	0
5429	1	0
5430	1	0
5431	1	0
5432	6	4385
5433	1	0
5434	1	0
5435	1	0
5436	1	0
5437	1	0
5438	1	0
5439	1	0
5440	2	3758
5441	1	0
5442	1	0
5443	1	0
5444	1	0
5445	1	0
5446	1	0
5447	1	0
5448	1	0
5449	1	0
5450	21	3583
5451	61	5290
5452	1	0
5453	1	0
5454	1	0
5455	1	0
5456	16	4908
5457	1	0
5458	11	4283
5459	1	0
5460	1	0
5461	1	0
5462	1	0
5463	1	0
5464	1	0
5465	3	3811
5466	1	0
5467	11	4897
5468	1	0
5469	3	5251
5470	8	4719
5471	18	3675
5472	1	0
5473	1	0
5474	1	0
5475	23	5202
5476	3	5080
5477	1	0
5478	1	0
5479	1	0
5480	1	0
5481	2	4319
5482	37	3814
5483	1	0
5484	9	4779
5485	4	4935
5486	2	5150
5487	1	0
5488	16	4788
5489	17	3768
5490	22	3825
5491	19	5252
5492	1	0
5493	1	0
5494	1	0
5495	19	4553
5496	6	3407
5497	1	0
5498	1	0
5499	2	3118
5500	1	0
5501	1	0
5502	1	0
5503	1	0
5504	1	0
5505	1	0
5506	4	5042
5507	5	4916
5508	6	5324
5509	1	0
5510	1	0
5511	4	5341
5512	1	0
5513	10	5348
5514	1	0
5515	1	0
5516	1	0
5517	3	3381
5518	18	812
5519	12	5029
5520	1	0
5521	5	5276
5522	46	5210
5523	1	0
5524	22	5166
5525	1	0
5526	1	0
5527	1	0
5528	19	4061
5529	2	3575
5530	1	0
5531	1	0
5532	1	0
5533	166	5300
5534	2	5022
5535	33	5268
5536	1	0
5537	5	2420
5538	1	0
5539	4	4264
5540	25	3900
5541	1	0
5542	1	0
5543	1	0
5544	1	0
5545	1	0
5546	1	0
5547	22	5172
5548	1	0
5549	1	0
5550	16	5214
5551	1	0
5552	11	4870
5553	1	0
5554	1	0
5555	1	0
5556	1	0
5557	20	5444
5558	9	5004
5559	1	0
5560	1	0
5561	1	0
5562	1	0
5563	1	0
5564	20	5221
5565	1	0
5566	1	0
5567	1	0
5568	1	0
5569	1	0
5570	1	0
5571	1	0
5572	1	0
5573	1	0
5574	1	0
5575	21	5237
5576	1	0
5577	1	0
5578	1	0
5579	178	3963
5580	9	5368
5581	10	5325
5582	1	0
5583	1	0
5584	1	0
5585	1	0
5586	44	4904
5587	1	0
5588	1	0
5589	16	4788
5590	14	4200
5591	9	4554
5592	1	0
5593	1	0
5594	38	5482
5595	17	691
5596	145	381
5597	16	5116
5598	2	5159
5599	1	0
5600	4	4926
5601	1	0
5602	1	0
5603	11	5386
5604	1	0
5605	9	4964
5606	1	0
5607	33	4246
5608	1	0
5609	1	0
5610	5	5202
5611	1	0
5612	32	5317
5613	12	1940
5614	1	0
5615	28	5538
5616	2	4992
5617	1	0
5618	2	5544
5619	46	5168
5620	1	0
5621	33	5416
5622	29	3676
5623	1	0
5624	1	0
5625	1	0
5626	6	3034
5627	1	0
5628	2	5493
5629	1	0
5630	60	3813
5631	1	0
5632	8	5365
5633	1	0
5634	1	0
5635	1	0
5636	2	4983
5637	1	0
5638	2	4911
5639	1	0
5640	1	0
5641	1	0
5642	7	4806
5643	18	4937
5644	1	0
5645	4	4500
5646	2	5477
5647	7	5313
5648	1	0
5649	2	4836
5650	3	4724
5651	1	0
5652	4	4486
5653	1	0
5654	17	5349
5655	1	0
5656	16	2903
5657	1	0
5658	16	4820
5659	1	0
5660	5	5506
5661	9	3700
5662	49	3979
5663	1	0
5664	1	0
5665	1	0
5666	1	0
5667	55	3836
5668	1	0
5669	1	0
5670	5	3462
5671	2	5157
5672	1	0
5673	1	0
5674	3	4835
5675	1	0
5676	1	0
5677	47	4025
5678	1	0
5679	1	0
5680	1	0
5681	6	4699
5682	36	4147
5683	1	0
5684	1	0
5685	1	0
5686	23	4804
5687	5	5401
5688	1	0
5689	6	5203
5690	1	0
5691	15	5152
5692	1	0
5693	2	4570
5694	1	0
5695	1	0
5696	8	4678
5697	1	0
5698	1	0
5699	9	5454
5700	1	0
5701	17	5370
5702	1	0
5703	1	0
5704	1	0
5705	1	0
5706	1	0
5707	1	0
5708	1	0
5709	14	5187
5710	14	4587
5711	3	5251
5712	1	0
5713	1	0
5714	28	5115
5715	1	0
5716	1	0
5717	1	0
5718	17	5244
5719	58	5053
5720	1	0
5721	1	0
5722	1	0
5723	26	4310
5724	3	5330
5725	1	0
5726	1	0
5727	16	4788
5728	1	0
5729	1	0
5730	64	5451
5731	1	0
5732	10	5145
5733	12	3971
5734	1	0
5735	9	4333
5736	1	0
5737	1	0
5738	1	0
5739	7	5509
5740	26	5569
5741	1	0
5742	1	0
5743	1	0
5744	10	5046
5745	1	0
5746	14	5001
5747	1	0
5748	1	0
5749	1	0
5750	15	5447
5751	11	5633
5752	1	0
5753	38	5482
5754	1	0
5755	1	0
5756	1	0
5757	1	0
5758	1	0
5759	3	5050
5760	9	5380
5761	11	3983
5762	1	0
5763	1	0
5764	9	4815
5765	11	3670
5766	3	4219
5767	1	0
5768	1	0
5769	1	0
5770	1	0
5771	1	0
5772	14	5567
5773	1	0
5774	18	4937
5775	1	0
5776	4	5517
5777	10	4463
5778	49	4625
5779	2	2553
5780	1	0
5781	1	0
5782	25	5096
5783	1	0
5784	1	0
5785	3	5097
5786	37	5200
5787	3	5322
5788	1	0
5789	1	0
5790	1	0
5791	4	3611
5792	1	0
5793	2	5752
5794	1	0
5795	15	5709
5796	54	965
5797	1	0
5798	4	4708
5799	1	0
5800	1	0
5801	55	5428
5802	5	5412
5803	20	3905
5804	24	4396
5805	35	5607
5806	1	0
5807	9	5021
5808	1	0
5809	1	0
5810	1	0
5811	1	0
5812	1	0
5813	23	4147
5814	13	5282
5815	84	4318
5816	1	0
5817	1	0
5818	1	0
5819	17	5217
5820	6	4218
5821	1	0
5822	1	0
5823	26	5270
5824	37	5201
5825	1	0
5826	1	0
5827	80	5261
5828	1	0
5829	1	0
5830	13	5560
5831	1	0
5832	1	0
5833	21	3871
5834	8	4830
5835	39	5753
5836	1	0
5837	1	0
5838	1	0
5839	14	3730
5840	50	5662
5841	6	5660
5842	1	0
5843	1	0
5844	1	0
5845	179	5579
5846	1	0
5847	1	0
5848	1	0
5849	1	0
5850	1	0
5851	24	5686
5852	1	0
5853	1	0
5854	2	5421
5855	1	0
5856	52	5536
5857	23	5524
5858	1	0
5859	2	4490
5860	2	3700
5861	1	0
5862	1	0
5863	12	482
5864	1	0
5865	1	0
5866	1	0
5867	1	0
5868	1	0
5869	1	0
5870	1	0
5871	1	0
5872	28	4866
5873	1	0
5874	2	3275
5875	1	0
5876	1	0
5877	1	0
5878	1	0
5879	7	5737
5880	15	5710
5881	1	0
5882	1	0
5883	1	0
5884	1	0
5885	2	5525
5886	59	5719
5887	6	3302
5888	1	0
5889	1	0
5890	36	2896
5891	10	4164
5892	14	5067
5893	4	5375
5894	1	0
5895	1	0
